631.000000,72.000000
66.000000,34.000000
70.000000,17.000000
55.000000,22.000000
156.000000,54.000000
69.000000,37.000000
148.000000,53.000000
84.000000,17.000000
53.000000,17.000000
74.000000,17.000000
57.000000,19.000000
63.000000,17.000000
187.000000,18.000000
72.000000,18.000000
63.000000,17.000000
85.000000,18.000000
50.000000,18.000000
75.000000,17.000000
58.000000,17.000000
78.000000,43.000000
86.000000,48.000000
83.000000,48.000000
83.000000,46.000000
66.000000,33.000000
101.000000,39.000000
57.000000,19.000000
52.000000,17.000000
61.000000,17.000000
72.000000,17.000000
59.000000,18.000000
49.000000,17.000000
